"genes" "astrocyte"
"Tssk1" 0.0252250894837816
"Rnase2a" 0
"Gm26298" 0.0785189879710517
"9030619P08Rik" 0
"Gm26732" 0.0371462308863282
"AC135353.1" 0.0130949725980754
"Ckm" 0.012162423279864
"Gm4880" 0.0221105136462702
"Gm26967" 0.023779018228488
"Gm2926" 0.0411370375393812
"AC171206.1" 0.0139730702507006
"Gm11747" 0.0228616587330767
"Gm27149" 0
"Bpifc" 0.0379147770848255
"Gm7688" 0
"Gm14159" 0.0373693942662432
"Mir199b" 0
"Gm43648" 0.018852332918134
"Gm31659" 0.0308109630131931
"Olfr279" 0.0291239254523376
"Gm27607" 0.0778753895501728
"Srd5a2" 0.0541475402285529
"Gm5396" 0.0363353186776557
"Gm12155" 0
"AU023762" 0.0266457195271306
"Gm8860" 0.0387627544101007
"AC173481.1" 0.0364138962547444
"Atp6v1b1" 0.0281846950226575
"AC154826.2" 0.0272493585950544
"Gm25402" 0
"Gm6606" 0.0431479172273692
"Sirpb1c" 0
"Gjb5" 0.0499673637461581
"Gm27849" 0.0733294964643587
"Cstl1" 0.040082480880284
"Igf1os" 0.0112175107933792
"Gm24144" 0
"Gm37887" 0.0234479520499082
"Gm19694" 0.0194688157776136
"AC153141.3" 0.0731831302537901
"Trhr2" 0.0528203588552243
"Gm12056" 0.0484648370029422
"Gm44352" 0
"Igkv4-55" 0.0250680674252911
"Gm43756" 0.00953909724410197
"Vmn2r87" 0.0231949081701173
"CT010463.1" 0.0323117861460498
"AC079680.5" 0
"Matn3" 0.021401367784725
"4930554G22Rik" 0
"Gm26408" 0.0707903420444319
"Ces1c" 0
"AC158388.1" 0.0673805690251507
"Scgb1a1" 0.0181191445904294
"Ccdc22" 0.0132410352943131
"Gm42513" 0.0358882782220515
"Gm42768" 0.0276718254973666
"9830004L10Rik" 0.0276437159565814
"Gsdma3" 0.00656150833905037
"Gm44262" 0
"Gm16081" 0.03728442351176
"Arhgap40" 0.0520425350607428
"Lax1" 0.0207190382844136
"Gm11587" 0.054783402069164
"Gm37846" 0.022869437023007
"Krt17" 0.030672222109096
"AC155298.3" 0.00928318387844106
"Gm4768" 0.0125724676576876
"Gm38143" 0.0261701814074556
"Gm25129" 0.0796261240741482
"Gm20706" 0.0521956245508465
"AC158538.1" 0
"Bpifb9a" 0.0325154803782005
"Gm18849" 0
"Gm14012" 0.0135046645502515
"Gm12222" 0.0324107630412474
"Gm37837" 0.0159092081447584
"AC115290.2" 0
"Scgb2b9-ps" 0
"Dnaja1-ps" 0.0421242248941723
"Gm44072" 0.0248332077804927
"Bpifb4" 0.0337944562207878
"AC188459.1" 0
"Gm43485" 0.0121401663150938
"Cox8c" 0
"Fasl" 0.0322853640572678
"T" 0.0277970325680053
"AC160340.1" 0.0165163938752824
"2310043L19Rik" 0
"Gm15057" 0.0178110834228408
"AC159622.1" 0
"Gm23670" 0.071435702335765
"Fhad1os1" 0.0196395666011097
"Mindy4b-ps" 0.0467719433483287
"Mir1962" 0
"C2cd4a" 0.0338065131662341
"Gm4953" 0.0174467875445501
"AC158804.2" 0.0152492287119579
"Gm23844" 0.0755591558171882
"Olfr109" 0
"Gm45601" 0.0345488778447023
"Aldh8a1" 0.0172814980646404
"Vmn2r30" 0.0299928573068336
"Zfp286os" 0.0372185256588581
"Gm45285" 0.0631439692419717
"Gm43373" 0.0323709911314264
"AC115760.1" 0.0349687167534773
"Gm4907" 0.00636356156037454
"Gm25309" 0.0823797004622061
"Gm14444" 0.0173314494875754
"Olfr336-ps1" 0
"Gm24286" 0.0716108363967127
"Gm24638" 0
"Gjb3" 0.0427945632892668
"Gm43367" 0.044896810331028
"Rdh16" 0.043182484891885
"AC112274.1" 0.037442251707124
"Vmn2r-ps87" 0.0419353436685056
"Gm9936" 0.0364717865215984
"Gm44627" 0.00620561565648188
"Tuba3a" 0.0117742682169614
"4930573C15Rik" 0.0355201063700507
"Gm12756" 0
"Gm34391" 0.00909573629708408
"AC132260.2" 0
"Cnga3" 0.0354819240233086
"Gm29418" 0.040411852364829
"Gm44401" 0.0195121413967889
"Gm34144" 0
"1700125G02Rik" 0.0176612467307731
"Gm15179" 0.030000904450884
"Gm37176" 0.0298670812309838
"Gm26899" 0.00268946729018485
"Prodh2" 0.0143494858418255
"Gm15504" 0.0358910135176739
"Hrh4" 0.00689022423740539
"Gm38509" 0.0613038202517666
"Gm16221" 0.045061957024423
"Gm3148" 0
"Gm24240" 0
"Gm15731" 0.0121103448152337
"Gm15951" 0
"Hes2" 0.0135717168792623
"AC114645.5" 0.0129718076833684
"Olfr455" 0.0181308683761486
"Gm7807" 0.015817747135369
"Slc6a4" 0.0175517162010189
"Gm16534" 0.00492507218850125
"AC154231.2" 0
"Gm36569" 0.00854904945598766
"Ighv8-14" 0
"Gm22853" 0.0686288049548453
"Gm24279" 0.0686288049548453
"Gm44077" 0.0210176041842578
"Osr2" 0.0159709352107181
"Cnfn" 0
"Fgf3" 0.0366694833623979
"Gm11990" 0
"Cib3" 0.0223139313371199
"Gm17047" 0
"4933413C19Rik" 0.024587800344264
"Gm45070" 0.0386630836513722
"Gm42966" 0.0267947558024571
"Gm11898" 0.0249588615724413
"AC098839.2" 0.0182574580860232
"Gm14013" 0.0339488409829215
"Gm18492" 0.0646056491549558
"Gm26750" 0.0247750862436322
"Gm27211" 0.0747382873138404
"AC153932.1" 0.0556945776120242
"AC131760.1" 0.0257463792508546
"2310026I22Rik" 0.0513907357463166
"n-R5s70" 0
"Gm13386" 0.0774932395218429
"Gm13444" 0.0534827711203894
"Bpifb9b" 0.00475653208927253
"Gm30790" 0
"Rtl1" 0.0359627008164051
"Gm39033" 0.0629035208406262
"Gm29050" 0.00323287503454256
"AC113508.1" 0.0183351108385043
"Gm11673" 0.0287033157636198
"Gm8682" 0
"Gm44607" 0.0174326561018332
"Far2os1" 0.0190815757685312
"Gm4208" 0.0308285208967322
"Gm43985" 0
"Gm26548" 0.0338945350676919
"Calcr" 0.0144409848395021
"Gm15746" 0.0206237089025696
"Gm43940" 0
"Gm24236" 0.0709784966926597
"Gm11991" 0.00986059087897896
"Cntrobos" 0
"Plin1" 0.0271466076540176
"Gm5528" 0
"Gm22936" 0
"Gm11342" 0.0170228959555245
"Gm16050" 0.0465205586854569
"Gm12531" 0
"AC133103.4" 0
"AC157516.1" 0.038299397651838
"AC156563.1" 0.0172611509956531
"Gm25138" 0.0603569966389434
"Rnase2b" 0.0240913249649524
"4930519A11Rik" 0.0346903452525757
"Gm43019" 0.0268036961490556
"Phgr1" 0.0347378337560887
"Ccdc188" 0.0122391671865841
"Ighv1-83" 0
"CT010480.4" 0.00454657995896346
"Clnkos" 0
"Gm43169" 0.0279770680607208
"Gm20447" 0.0160420062179008
"Fer1l6" 0.030082432778841
"AC155300.2" 0
"Gm17060" 0.022453266987205
"Gm16095" 0.0355350728621354
"Gm9173" 0.0450299177752558
"Gm37536" 0.0354212543945361
"Gm15638" 0.0159879742222186
"Platr1" 0.00830732167490044
"Gm8178" 0
"AC165157.2" 0.0154319779311061
"Gm15237" 0
"Gm9252" 0.0408501053089586
"Gm2453" 0.0119607688867745
"Gm42957" 0.0134954622412537
"Spatc1" 0.010961361776614
"AC153509.2" 0.0185342675875719
"Wfdc15b" 0.0166278297209971
"Gm14714" 0.0472885751271957
"Clca3a2" 0.0399789027042468
"AC155234.1" 0.0367465336081113
"Gm45233" 0.0395151403716776
"Ccdc182" 0.0299948323850361
"Cyp2b10" 0.031393604978089
"5033423K11Rik" 0
"Gm44826" 0
"Gm12079" 0.0345360590229508
"Gm28638" 0.0333651447743383
"Olfr1430-ps1" 0
"AC133498.1" 0
"Gm13333" 0
"Gm15426" 0.017087765356649
"Gm45030" 0.030446273282791
"4930597A21Rik" 0
"Gm35409" 0.0459632615243621
"Phgdh-ps1" 0
"Rhbg" 0.0186763731928621
"Gm11413" 0.0298887624918582
"Klrg1" 0.0207898976970997
"Gm14516" 0.0377015775513776
"Gm43119" 0.0276034598082128
"Slc28a1" 0.0308306288925498
"Gm43665" 0.0298769417983342
"Vmn1r32" 0.0150018523296869
"Gm24210" 0.0780439268535547
"CT573422.2" 0
"Mcmdc2" 0.0240435060503357
"AC124489.1" 0.0502638127283091
"Zcchc13" 0
"Gm16015" 0.0465552833946924
"Gm23780" 0
"Nlrp5-ps" 0.0381286530893913
"Ubqlnl" 0.0551779921005549
"Prok1" 0.0146256041987493
"Gm12124" 0.0263639093548329
"Gm42473" 0.0238800918965462
"Gm27402" 0
"Mir1188" 0
"Gm11348" 0
"Cmtm2b" 0
"2410137M14Rik" 0.0204094743800353
"Gm26070" 0.0656231638554306
"Gm5263" 0.0299699953089026
"AC112680.1" 0.0427887029147098
"Pagr1b" 0
"Gm25877" 0.0708733166280171
"Gm42609" 0.0385630179998931
"Gm22857" 0.0774615095157282
"Gm20700" 0.0373530995749453
"CT025539.1" 0
"Gm14342" 0.0168378797003387
"Gm28382" 0.0274039772590074
"Ntrk1" 0.0425522746779743
"Gm43093" 0.0330466037972103
"Mc1r" 0.0197720442535718
"Gm40055" 0.0208997660774528
"AC168056.4" 0.010824352741397
"4930447F04Rik" 0.0390156096522585
"AC166936.1" 0.028761385856241
"Gm13482" 0.0663527432668767
"Gm25171" 0
"Sectm1a" 0.00581072818130314
"Gm5981" 0
"CT943659.1" 0
"AC107851.2" 0.0226239465801285
"Gm17173" 0.022956426603747
"Gm10583" 0
"F11" 0.03503705368143
"Gm18944" 0
"Gm42860" 0.0130661943620071
"Gm24503" 0.0768877205579143
"Acer1" 0.0183785179576802
"Gm15016" 0
"Emilin3" 0.0362836433800971
"4930426D05Rik" 0.0409486740924994
"Fyb2" 0.0346699861458934
"Gm44681" 0.0460470923166697
"Gm11366" 0.0413045922867343
"Xkr7" 0.035532102995125
"Gm25272" 0.0658343625351576
"Nr1h5" 0.0301873688787115
"Gm44948" 0
"AC159283.1" 0.0158254884407162
"Gm4761" 0.0163421281645477
"AC154305.3" 0.0325738167902908
"Gm38979" 0.0136262444239636
"Gm6614" 0.0198030583856577
"AC153974.2" 0.0506333768241936
"Gm28289" 0
"AC130536.1" 0.0616583030475714
"Gm45736" 0.0208363477166579
"AC161426.1" 0.0362931547431853
"Gm15620" 0.0339488409829215
"Gm37849" 0.0341840258798543
"AC159205.2" 0
"Gm10639" 0.0358926564486743
"Acsm4" 0.0336978123333959
"Gm43578" 0.0399398129102842
"Gm45208" 0.0275197210139892
"D130004A15Rik" 0.0285257058117892
"Gm37484" 0.0238902181143911
"Gm36879" 0.00409067891843952
"AC102689.1" 0.00881574465676765
"Rhox7b" 0
"AC153840.2" 0
"4930548H24Rik" 0.00379241593791888
"Gm37020" 0.0383200717016128
"A230087F16Rik" 0.0222173832416029
"Gm16019" 0.0651406021271445
"9330182O14Rik" 0.0637615138574096
"Gm6543" 0
"Slfn14" 0.0403828480386061
"Ccdc54" 0.0442055972918654
"Muc5b" 0.018310251457513
"AC154623.1" 0.0242515529745799
"Gm26552" 0
"AC164105.1" 0.0369255077319705
"CU024910.1" 0.050671169920214
"Fbxw24" 0.0186803993158045
"Bloodlinc" 0.0710632429550676
"Gm17934" 0.0458361860958943
"Gm39164" 0.0320786739573047
"Gm11290" 0
"Mroh5" 0.0192081166319297
"Gm26538" 0.00491720407163651
"Gm40040" 0.0276263345228731
"Rangrf" 0.0147181290641027
"Gm15335" 0.0653324616966679
"Gm5692" 0
"Gm36670" 0.0612532702164532
"Gm17613" 0
"Gm45490" 0.0570904285624925
"Gm5318" 0.0670834061735533
"Gm16563" 0.022460514356011
"Gm3455" 0.0268724902909114
"Ms4a14" 0
"CT030242.2" 0
"AC079245.1" 0.0253776022198412
"AC142407.1" 0.0282630275130827
"Gm12290" 0.0323128067113602
"Gm44324" 0
"Gm9375" 0.0101508162761186
"Gm4956" 0.0147262952923366
"Gm37039" 0
"Gm20560" 0.0217030193193603
"Gm27582" 0
"CT030242.3" 0
"Gm13484" 0.025704549849662
"Gm15317" 0.0118023358902182
"Gm43141" 0
"AC126257.3" 0.0204663401963338
"AC142227.2" 0.0671987696590012
"Gm8989" 0.00791433028260476
"4930573I07Rik" 0.0408724615939848
"Gm7255" 0
"Gm37771" 0.0635984784513412
"Cxcl3" 0
"Gm11686" 0
"Gm13313" 0.0178692026580043
"1700060O08Rik" 0.0338106674133129
"AC125149.3" 0
"CT033799.1" 0.0196424589875701
"AC154725.1" 0.0375330319208257
"Asz1" 0.00317793330628842
"C430002N11Rik" 0.0330431378660047
"Gm19514" 0.0218255434482263
"Grxcr2" 0.0563467820242023
"E130304I02Rik" 0.0678134468639301
"Olfr115" 0
"Gm12118" 0.0346829789809563
"2810430I11Rik" 0.0313337589316077
"Gucy2c" 0.0160978492194577
"Gm23320" 0
"U90926" 0.0129748027690256
"Gm29725" 0.0208866058587279
"Gm4877" 0
"Rpl21-ps5" 0
"AL603630.3" 0.0558404866994596
"Serpinb6e" 0.0135285102398569
"Gm45321" 0.0190546668247478
"Gm44540" 0
"Gm24337" 0
"Olfr70" 0.0237597492451369
"2310030A07Rik" 0.0279532971384521
"Gm43889" 0.0314249031465804
"AF067063" 0
"Gucy2d" 0.0359279595507813
"Gm45075" 0.0296070682659236
"G630064G18Rik" 0.0105858467992803
"Gm24812" 0.0730974807987367
"Sele" 0.0219360330939833
"Gm43895" 0.0242803328410577
"Gm26048" 0
"AC155300.3" 0.0659557983935768
"Plac1" 0.0343588098606296
"Mup12" 0
"Bpifb1" 0.00998669843596613
"Gm33533" 0.0165851676309549
"C8a" 0.0244701730612826
"Gm15508" 0
"Gm42668" 0.00395325763617591
"AC122405.1" 0.0590319126833026
"Gm37711" 0.0364666373578944
"Olfr267" 0.024070444356559
"1700092K14Rik" 0.0243269917133203
"Gm7346" 0.0392163542113253
"AC153977.1" 0.0306987190912316
"Gm11544" 0
"Obscn" 0.0302999185672594
"Gm15183" 0
"Cd8a" 0.0196483680285838
"Gm26658" 0.0269861595834011
"Gm36736" 0.0309427304985834
"Gm6897" 0.0662511438463485
"1700007E05Rik" 0.00768623906482031
"Duox2" 0
"Gm29442" 0.0487805446432238
"Asb17" 0.00675084181080964
"Gm44049" 0.0114479880458682
"Gm14671" 0.0314879113886456
"Gm23583" 0.063881196573573
"4930558J22Rik" 0.0055742113832061
"AC154816.1" 0.0269066574244731
"Slc22a19" 0.0116600907435381
"Sox5os1" 0.0304974459627869
"AC162936.1" 0.0314818990329379
"Gm23993" 0
"Gm1043" 0.0265558465424148
"Cyp21a2-ps" 0.0126185073700693
"Fam187a" 0.0174712024625598
"Gm8279" 0
"Grem1" 0.0117122566740244
"Klra17" 0
"AC090659.2" 0
"Gm23709" 0
"9430087B13Rik" 0.0261391532824556
"AC134867.2" 0
"CT030184.2" 0.0190221182348444
"Prss33" 0.0150254744548184
"Ptprv" 0.0123665969105396
"Gm17040" 0.00717376761293817
"AC130824.1" 0.0199818280862073
"5330416C01Rik" 0.016623059482847
"1700026J12Rik" 0.0237245819551537
"Gm42906" 0.0224661447735098
"Gm43126" 0.0625912395585443
"AC153845.2" 0.0221981251546695
"Gm45297" 0.0373401543424167
"1700016F12Rik" 0.0125321398237994
"Tmc2" 0.00807188505332882
"Lypd5" 0.0458325694958646
"Gm8261" 0.00703712631483517
"Gm21093" 0.0203619191867585
"Gm7760" 0.015817747135369
"Gm23432" 0
"Gm28935" 0
"Gm13526" 0
"C130093G08Rik" 0.041313422629298
"Gm20685" 0
"Gm7381" 0
"Best2" 0.00807446757939983
"Rpl31-ps23" 0
"AC157278.2" 0.0619336964026487
"Gm38117" 0.0190639983277847
"Olfr101" 0
"AC124744.1" 0.0202672340819566
"Gm22604" 0
"Gm12859" 0.0214664803216279
"Gm6579" 0.0189793099294794
"Gm12821" 0.0316693250191498
"Tnfsf15" 0.00577916648399185
"Gm26666" 0.0557870047669399
"Gm16459" 0.0611514261189897
"Gm39288" 0.0383981196868424
"Gm44680" 0.0264284931885175
"AC155259.2" 0
"Gm43491" 0.0135080031552384
"AC131795.2" 0.0199550435261353
"Gm10287" 0.00260908469325834
"Gm26367" 0
"Gm44602" 0
"Snora36b" 0
"Gm12354" 0
"Rn7s6" 0.0588507264277666
"Gm8080" 0
"Gm13356" 0
"Gm11989" 0
"AC155710.2" 0.0338007655289207
"Gm2950" 0
"L3mbtl4" 0.0273337283491558
"4930431P03Rik" 0.0146734665926661
"Gm45576" 0.0131249693719581
"Olfr114" 0
"Rtbdn" 0.0193986809115172
"Gm14267" 0.0486387106897289
"Pcdha6" 0.0374570038777466
"1700019A23Rik" 0
"Gm27163" 0.0605122207229156
"Gm597" 0.0487307596857723
"Gm42697" 0.0111751152210405
"Gm7851" 0
"Igkv4-68" 0
"Gm22701" 0.0363926958730111
"Gm45232" 0
"AC142500.1" 0.0168021033394748
"Ffar1" 0
"Lrriq4" 0.0128216168281808
"Gm8239" 0.039570847438913
"AC123058.1" 0.0640110474510906
"Gm43952" 0.0628313757132348
"Gm22469" 0
"Gm14238" 0
"Gm7489" 0.0309263956149671
"Nkx3-1" 0.0259841609868086
"Gm20428" 0.0323893535542107
"Ush2a" 0.0288061978233582
"Gm4992" 0
"Olfr530" 0.0229069906968065
"AC115891.2" 0.0346387998734319
"Gm12914" 0
"Nppb" 0.0241750202702556
"Gm14002" 0.0390125417798415
"Gm23835" 0
"Cyp2c70" 0.00858238115886969
"Ugt2b5" 0.0192725176796347
"AC155255.2" 0.0139220167637104
"Tcrg-C1" 0.0409555655776751
"Igf2os" 0.0186334984326563
"Gm43838" 0.0282521607834291
"Sirpb1b" 0
"Gm14400" 0.0255880749612392
"AC158518.1" 0
"Gm18558" 0.0309401933052053
"Gm5513" 0
"Gm40038" 0.0136874593748251
"Gm21817" 0.0150980497074822
"Gm9515" 0.0293847233944388
"1700061I17Rik" 0.0434789695104464
"Mettl7b" 0
"Gm44544" 0.0152227917395124
"Gm13605" 0
"Gm9059" 0
"Gm40348" 0
"D630023O14Rik" 0.0261920508446129
"Gm29374" 0.00612578473111133
"Gm13379" 0
"Foxb2" 0.00699028015039921
"Gm26730" 0.0132966366731
"Cyp4x1os" 0.0234811218162953
"CT030140.2" 0.0210961642886504
"Gm26794" 0.030804399228848
"Gm23133" 0
"Gm13661" 0
"Gm14376" 0.0616459423699749
"Gm11333" 0.0604766706096577
"Gm45305" 0.0110311330442843
"Calhm1" 0
"Nr2e3" 0.0275934172149989
"Gm44893" 0.0636765166236569
"Gm15791" 0
"Vmn2r78" 0.0117969624462277
"Gm26929" 0.0242477428719558
"AC145731.3" 0.015009158888881
"CT033785.1" 0
"Gm19031" 0.0359171585099189
"AC117199.1" 0.0280019205735419
"Gm15986" 0
"Gm28492" 0.0166846880207826
"Gm43177" 0
"Gm38804" 0
"Mcpt4" 0.059595751591267
"Gm8241" 0.0116431343036459
"Reg3d" 0.0217413006318243
"Ccr8" 0.00836744842845306
"AC122298.1" 0
"Gm10799" 0.0304843544571773
"Gm27976" 0.0653720648610658
"Gm38240" 0.0350990304317689
"Gm8493" 0.0194501401841551
"Gm45163" 0.0212228121934557
"AC153964.1" 0.0157866058820204
"AC159263.1" 0.0186522269826068
"Olfr1331" 0.00321357347976279
"Gm9005" 0
"Pah" 0.012949746829461
"Trav23" 0
"Vmn2r-ps89" 0
"Gm44518" 0.0315940157098538
"AC164087.1" 0.0129615246263099
"Gm45401" 0.0636375129204525
"Defb23" 0
"Gm34597" 0.0260658222691472
"Gm37942" 0.0153012128123567
"C230024C17Rik" 0.0196595906947151
"Gm44781" 0.0152515591177546
"Gm22058" 0.0290012047342329
"Galr1" 0.0227450956485379
"Gm6313" 0.025270024223066
"Krtap17-1" 0.0497898796348251
"Edn2" 0.0268274099084671
"Gm26277" 0.0646825787308711
"Rdh16f2" 0.0135645050109155
"AC121804.4" 0.0328476020857008
"Gm37120" 0.0340318768912982
"Nlrp6" 0.0132128549950645
"Gm17641" 0.0192875883013367
"4930579F01Rik" 0.0319175997698647
"Gm44379" 0.0645748444990219
"Grip1os3" 0.0202714808706707
"Mrgprx3-ps" 0.0586956181403276
"Gm13276" 0.0173244417818103
"Gm26920" 0.0265547442491188
"Gm8296" 0
"Oxgr1" 0.0197129920893471
"Gm8545" 0
"Teddm1b" 0.0243814030132059
"4931423N10Rik" 0.0355259981079148
"Gm28728" 0
"AI606473" 0.00870062218833136
"Gm28882" 0
"Gm29065" 0
"AC092710.2" 0
"Gm26867" 0.015171111109568
"9130230L23Rik" 0.00229639171057174
"Gm14661" 0.0169992995915554
"1700126H18Rik" 0
"Olfr433" 0.00247266974963553
"Gm32536" 0
"Gm38029" 0.0283773780217291
"Gm26945" 0.0349138684215205
"Mbl1" 0
"Lhx4" 0.0146199522698303
"Nkx1-2" 0.0402449287862703
"Gm19253" 0
"Gm37216" 0.00763183802085515
"Gm18150" 0
"Gm18213" 0
"Gm13025" 0.00816921533369248
"Gm16318" 0.0172709522115043
"Gm15675" 0.010117893071734
"Etos1" 0.0100305678018422
"Lvrn" 0.0277554701814634
"Slc5a4b" 0.0118519881961577
"Gm13828" 0
"AC164105.2" 0.0297515783491066
"Gm18843" 0.0254315934160361
"Klre1" 0.0315042252209626
"Gm36949" 0.050105198035982
"Lrtm1" 0.023119319182985
"Gm14199" 0
"Gm43856" 0
"Gm25004" 0.053569644927664
"Gm26544" 0.0167660375164861
"Rdh7" 0.0151981798839903
"Gm9932" 0.00433184636598813
"Gm26619" 0.0088640434709973
"1700027F06Rik" 0
"AC126257.2" 0.0106808440317088
"Lyzl6" 0
"CAAA01090905.1" 0
"AC122290.1" 0.0277387221266984
"Gm42968" 0.0283333609015658
"AC153522.1" 0.00840934599724091
"Gm18958" 0.0117461250603527
"Prph2" 0.00849409005536288
"Vmn2r-ps25" 0.0413727594775608
"1700031L13Rik" 0
"Gm29199" 0.0472940826097749
"Gm14281" 0.0427141006521557
"Epgn" 0.00932683823830576
"Ubash3a" 0.0225936994999838
"BC048559" 0.0141388289149155
"Gm31256" 0
"Ttc24" 0.0190852443364409
"Gm7468" 0.0415887787659911
"Hmga2" 0.00243035807132584
"1700129L04Rik" 0.0273651702831794
"Gm17937" 0.0123216412808178
"Ccin" 0.0183673576176605
"Gm4784" 0.0209557757865585
"Mup6" 0.0177673707268589
"Gm15282" 0.03277250662927
"Gm12402" 0
"Cdx1" 0.0529869783843515
"AC154435.1" 0.0193531897519094
"AC158596.1" 0.0214034686914343
"Cps1" 0.0271670234339194
"Gm16559" 0.0414651970683611
"Gm6471" 0.0289302623781525
"Trp53-ps" 0
"Gm25831" 0
"AC140360.1" 0.0331531883401439
"AC126672.2" 0
"Gm13662" 0.0125709933776937
"Gm43772" 0
"AC124450.1" 0.0497487971422082
"AC153945.1" 0.0213057317006996
"Ighv8-12" 0.0250015287112974
"CT010431.1" 0.0430699175371094
"Gm42647" 0.0209349927397203
"Gm14859" 0
"AC113082.1" 0
"CT009486.1" 0.0385143377814493
"Il19" 0.00797753442743849
"Gm43397" 0.0176732819504003
"Fam71b" 0.0223611452790652
"Gm43321" 0.00744745563363308
"Pnliprp2" 0.0246986374390437
"Gm42489" 0.0146961913495956
"Gm20670" 0
"Gm14828" 0.0238451091139071
"AC133103.7" 0
"Hmgb4" 0
"AC155929.3" 0.0271294284438401
"Pla2g12b" 0.00804663165148939
"Hcrtr2" 0.0258127839900175
"Gm12412" 0.0278739569244677
"Psg17" 0.021496150632291
"Gm13839" 0
"AC160060.2" 0.0211165984817209
"Gm36548" 0.0251425814839215
"Gm6284" 0
"Gm28914" 0.0142595481189459
"Gm20203" 0.0269594797071575
"Myh1" 0.030576214681718
"Gm16505" 0.0153152745368608
"Gm31925" 0.0125209195728917
"Gpr25" 0.0251531476627872
"4930533K18Rik" 0.0272481991165101
"Gm14304" 0.0554921487522763
"1700029B22Rik" 0.0121614428653267
"Gm35520" 0
"Fabp2" 0
"Rgs9bp" 0.0132420406173165
"AC154634.1" 0
"5430437J10Rik" 0.0296552516917717
"Gm20643" 0.0644710698902708
"Gm25292" 0
"Gm12503" 0.0200234501064186
"AC122371.3" 0.0307101788819584
"Gm12648" 0
"Gm45904" 0.0114846233255555
"Gm44063" 0
"Gm36951" 0.016469968484546
"Gm29540" 0.025005336523703
"Lrcol1" 0
"AC122228.1" 0.027536177820777
"Gm44579" 0.00874045710877461
"Gm11529" 0.0264908404227498
"Gm5640" 0.0217407973889732
"C330024D21Rik" 0.0163372938519314
"Ighv1-9" 0.0270972038366654
"Gm44980" 0.0274672383632883
"Gm14028" 0.037538093803051
"Hils1" 0.0416220992419353
"Gm12208" 0
"Gm14149" 0.0143232195508134
"Gm6293" 0
"Gm10413" 0
"Gm29345" 0
"Gm18186" 0.0184059781240133
"Gm14674" 0
"Apoa5" 0.0215808293287092
"Gm11334" 0.0615971903839381
"AC167022.1" 0.0258365351215836
"Saa-ps" 0
"Gm8163" 0
"Gm1627" 0.0334915474040003
"AC104834.1" 0.0245020250383888
"4930480C01Rik" 0
"4930598F16Rik" 0.0450069589634401
"AC160334.1" 0.0184969426880774
"Gm20521" 0.0288773906085668
"Gm21978" 0
"AC139754.2" 0
"4930557F10Rik" 0.0269868208500731
"Gm8973" 0
"Igkv8-21" 0
"Grip1os2" 0.0293359404377859
"Plac8l1" 0.0108123627022976
"Pik3c2g" 0.0225060495901073
"2200002J24Rik" 0.0133255707260881
"Vax2" 0
"Gm38110" 0.0174243594449699
"CT010462.2" 0.0349364057691397
"Gm44926" 0.0400284448969903
"Gm14228" 0.0597663291021849
"Gm15366" 0.017247556387787
"Gm20402" 0.0139871350232257
"Gm11453" 0.0254977397696935
"Gm43535" 0.063291721030242
"Gm12127" 0.0409084055686343
"Gm42520" 0.0234422131000741
"4930444M15Rik" 0.0281467787521477
"Gm43549" 0.0209591349678764
"4933417G07Rik" 0.0214155716470773
"Gm12608" 0.00554584174655214
"CT485606.1" 0.0214109636701452
"Gm14534" 0.0241588595669603
"Alox12e" 0.0121197084372729
"Pnma5" 0.0150823628974926
"Gm26956" 0.0478056086585535
"1700029P11Rik" 0.00928820164884669
"Gm5757" 0.0601720142928233
"Gm15498" 0.0235843861907544
"U2" 0
"Gm13469" 0.027174624426572
"Gm35842" 0.0150100895166491
"Gm19927" 0.0382872501280052
"AC122829.2" 0
"Olfr262" 0
"Cdh16" 0.0150409122786858
"Tmco2" 0.0127157967080181
"Lipk" 0.0218152736256249
"Gm13625" 0.0343743031377907
"Pcsk2os2" 0.0229669272286394
"AL713985.1" 0
"4930404A12Rik" 0
"Gm12105" 0
"Tmem74bos" 0.020209619585316
"Gm5136" 0.00680824513948279
"Il23r" 0.0297426906211765
"Rpl19-ps9" 0
"Fam46d" 0.011399526863659
"Gm17091" 0.0296646344156207
"Gm28347" 0.0239336592478522
"Gm38308" 0.0109081992406512
"Gm44833" 0
"Spata31d1d" 0.00463826231186287
"Inhbc" 0.0241992969995543
"Gm15124" 0
"Gm37131" 0.0331581214873474
"Gm30784" 0.0130728491104682
"Gm23376" 0.0571416115024295
"Gm15151" 0
"Gm26550" 0
"C2cd6" 0.0128588498097823
"Ighv1-53" 0
"Gm7052" 0.0226318357840708
"Trav4d-3" 0.0594063562565881
"AC158804.1" 0
"Gm6298" 0.00859000855637693
"AC091260.2" 0.0175845722356437
"Lexm" 0.0152361260446182
"L1td1" 0.0181001966768857
"Gm10459" 0.00746728379215213
"Gm6443" 0.00972637131136359
"Ighv1-11" 0
"Prg2" 0
"Gm28036" 0.0248891221722166
"Gpr142" 0.0245774135622287
"Pcdha3" 0.0327145853640425
"Capn8" 0.0121846792724006
"BC028471" 0.00835137328646745
"AC154864.1" 0.0199660250105889
"Gm6520" 0
"Gm21955" 0.0252774370285813
"Gm7857" 0.0230442255247849
"Zfp936" 0.00279969065199842
"4631405K08Rik" 0.018008591757245
"Gm44102" 0.0171122794716187
"Theg" 0.0305317640615522
